LateralLegRaise_down0.jpg,3275.915,1763.9221,-275.70825,3320.9333,1701.4633,-218.8624,3340.5952,1708.8533,-218.8883,3360.7542,1717.1132,-219.53223,3265.854,1672.0574,-271.29544,3242.699,1657.2405,-271.20618,3219.4695,1642.8214,-270.96216,3358.772,1718.1487,216.9655,3167.432,1617.8086,25.489021,3275.5132,1820.2838,-90.53016,3201.9355,1783.155,-144.51517,3186.793,2033.5546,437.55368,2902.591,1675.9132,-33.867332,3157.1726,2397.528,-66.652626,2539.6047,2122.5562,-113.31148,3405.9722,2650.2124,-990.1014,2713.4475,2512.2134,-225.75955,3505.8887,2730.2068,-1192.421,2743.9297,2642.993,-370.95633,3502.1655,2687.8943,-1239.7484,2799.1125,2588.4011,-386.41544,3452.8594,2670.5933,-1050.2668,2793.887,2554.8777,-240.19098,2213.1445,2297.9214,133.85855,2130.9822,2057.2314,-133.80539,1480.081,2511.5588,-182.31688,1408.4459,2253.514,-297.61914,771.946,2514.8467,152.51959,742.0782,2422.4658,-91.03671,711.24866,2450.59,168.49576,676.26154,2402.235,-91.62882,469.29874,2631.0164,-273.6743,495.22546,2654.7183,-623.6092
LateralLegRaise_down1.jpg,3278.8599,1548.9155,-91.43993,3317.7434,1479.5275,-31.29209,3340.675,1485.0406,-31.523691,3364.1814,1491.1821,-32.204353,3252.3687,1454.5732,-78.14244,3225.5588,1442.1313,-78.175964,3198.8562,1430.1208,-77.887215,3368.5352,1493.2544,410.56467,3144.2307,1411.2743,244.09427,3293.3782,1608.9495,94.89483,3208.0242,1579.7874,47.971745,3263.9512,1829.6783,633.1589,2909.7256,1521.4639,193.94267,3306.1711,2197.09,187.37431,2625.9856,2026.3088,103.48804,3595.522,2376.726,-690.58453,2859.4546,2376.743,-97.083694,3703.1086,2433.3352,-905.21423,2911.305,2496.318,-242.82361,3696.0999,2398.1636,-940.6367,2958.6487,2432.4285,-267.3148,3643.493,2387.082,-750.16785,2949.0664,2400.5032,-122.08121,2369.093,2252.7651,128.17676,2238.3838,2025.8256,-127.75528,1704.2664,2580.7256,-229.54254,1564.61,2348.4365,-326.44922,995.70105,2731.1729,-44.450558,921.2893,2612.5925,-253.99228,915.20526,2685.1382,-45.11143,840.3319,2598.7017,-264.2857,730.81274,2894.6404,-476.95816,747.82495,2898.4363,-768.614
LateralLegRaise_down10.jpg,112.625,333.80655,-177.35736,112.76356,320.21405,-164.51962,117.09725,318.52176,-164.45403,121.40385,316.6885,-164.43466,100.74767,324.5183,-167.23181,95.79493,325.94446,-167.21245,90.91238,327.47864,-167.27502,126.44294,318.05255,-69.79209,84.78909,333.1609,-89.30237,123.59949,340.1087,-139.576,107.00873,346.36084,-145.89961,158.17818,344.79642,-92.08204,97.04499,386.8064,42.589005,189.70663,411.9893,-94.383316,95.126915,426.04156,173.01466,163.79759,458.4517,-103.2046,92.224686,449.3772,241.63371,158.8685,474.61282,-121.00094,87.39843,456.87137,234.24861,147.69676,468.0903,-114.255226,87.98044,452.39734,212.79521,149.927,463.6618,-100.97728,91.67833,451.5552,231.81255,263.80423,411.136,-18.363472,248.1592,447.95102,18.50664,366.2493,415.26758,-6.449872,355.6206,446.81482,21.72126,454.22162,422.62646,82.30839,445.1945,446.64157,127.97685,465.2511,425.2745,90.208046,455.2068,444.89288,133.89041,488.68997,433.409,31.178116,485.33673,448.12772,55.778122
LateralLegRaise_down100.jpg,1143.5593,231.71631,-72.26142,1165.5192,214.13588,-50.3575,1176.3671,218.04916,-50.39054,1187.4282,222.09715,-50.486168,1138.1736,202.746,-44.856884,1128.2081,198.25607,-44.92407,1118.2402,193.89793,-44.911625,1200.7878,240.0839,101.29028,1106.7123,201.4431,145.74602,1156.6973,264.96573,-11.344215,1120.2604,249.57788,1.5203915,1152.4507,374.53424,248.09567,1040.2704,258.21854,115.724335,1118.549,536.46014,98.52848,920.4046,404.91135,72.89474,1180.7347,562.59503,-175.11087,973.8658,550.24316,-37.00943,1207.4272,576.7422,-235.57736,976.14307,594.62006,-76.57003,1206.8555,565.0718,-237.65468,1000.22656,588.5475,-82.253815,1187.3828,561.5686,-188.08653,1000.26276,577.6649,-41.685543,810.05676,500.83435,21.629612,781.4694,418.39337,-21.381836,531.0966,527.7756,-10.522219,521.26855,477.64157,-90.19138,289.13754,563.435,52.04339,277.31332,531.0781,-26.895676,261.31973,557.5795,50.97845,249.65285,538.89276,-26.809752,196.39787,580.83234,-113.497345,181.82224,559.5616,-194.59454
LateralLegRaise_down101.jpg,1091.1781,183.7106,-272.90118,1117.6166,163.2259,-258.58356,1130.2917,167.27245,-258.59,1143.1747,171.48679,-258.66846,1086.418,152.074,-250.2397,1075.0042,147.31346,-250.23894,1063.6398,142.7164,-250.15054,1158.8649,189.9673,-123.06491,1051.5698,150.8053,-66.924225,1107.5042,218.78548,-216.87456,1065.3143,202.5022,-199.92589,1114.3309,319.63464,47.01977,985.55054,211.37804,-74.13976,1076.7523,476.3181,-74.845566,857.879,359.52142,-86.7995,1132.466,510.44604,-344.97574,924.7152,508.44073,-158.9449,1159.0284,528.7239,-402.72552,930.0428,557.3773,-187.24416,1159.1777,513.79224,-404.91742,956.9994,547.25635,-193.89743,1138.6208,508.13345,-356.56024,955.15576,534.78955,-160.67381,759.1588,443.20953,17.830166,727.79663,365.1093,-17.65945,488.63983,467.82623,15.5269165,470.02798,422.16217,-83.52914,253.82095,492.68378,95.17979,213.2439,473.08594,-75.87263,223.69336,487.77655,95.62167,178.09996,480.81256,-80.59676,170.50798,511.47162,-38.85728,123.32986,503.19775,-232.40416
LateralLegRaise_down102.jpg,1040.8501,860.3641,-178.75922,1054.2671,821.1431,-97.46473,1070.6458,820.1256,-97.154175,1086.7853,818.339,-97.21982,1007.8552,826.38464,-128.06621,989.083,827.4923,-128.16696,970.4651,828.9644,-128.4709,1097.5073,839.1896,356.6212,939.1538,852.7423,209.70006,1070.9133,897.93835,-6.117116,1009.3389,903.9901,-54.153397,1197.2356,952.77997,280.32687,916.04083,1092.8896,559.5652,1307.5728,1240.6263,219.50029,937.4161,1323.7421,199.61499,1218.2307,1454.8746,56.455883,825.2315,1461.3988,-659.5303,1212.3502,1532.4885,-14.869336,763.3717,1512.4059,-835.9694,1182.2422,1513.1951,-7.5889482,777.965,1486.9823,-906.31433,1182.7239,1489.2634,63.869442,818.1833,1467.4114,-718.2951,1490.7098,1236.2596,30.144524,1395.6207,1394.4648,-28.99339,1918.5505,1279.4368,-188.78983,1890.402,1479.0533,-320.20703,2386.688,1338.76,-130.26164,2338.2556,1482.8695,-5.6976867,2442.2922,1364.2195,-132.50603,2385.297,1468.0742,12.015088,2553.518,1354.7721,-456.15637,2521.5889,1493.0908,-330.72073
LateralLegRaise_down103.jpg,1063.3213,946.17365,-339.98325,1068.2202,900.54553,-279.252,1084.6868,896.5032,-278.83322,1100.8523,891.74274,-278.70242,1021.22614,913.2405,-317.33435,1001.67,916.9549,-317.42767,982.32733,920.93176,-317.78583,1109.5751,903.835,139.81233,945.8281,944.85333,-47.32363,1095.8643,976.76184,-172.98601,1034.7798,991.887,-231.26398,1224.1093,979.2969,165.08598,939.85956,1191.5477,228.57283,1418.5054,1234.6262,115.07795,1005.4728,1438.8986,-108.78907,1355.7306,1483.1927,-119.429085,935.56604,1566.9652,-874.2947,1361.3184,1578.1216,-188.24527,891.9344,1619.4789,-1028.303,1316.461,1555.4825,-181.56393,899.5949,1586.7135,-1081.2393,1313.2343,1530.9779,-109.70626,934.177,1561.0657,-914.2971,1570.0603,1224.8651,86.32815,1497.967,1410.2188,-85.176186,1980.6288,1189.9318,-126.90406,2006.1653,1384.017,-397.6206,2437.1528,1171.8799,-165.527,2439.6287,1300.9746,-69.53681,2498.9644,1191.0566,-174.18391,2482.1052,1282.0078,-43.85348,2600.1606,1148.2252,-436.31778,2628.019,1265.6832,-298.97375
LateralLegRaise_down105.jpg,1923.8263,857.3855,-439.44293,1955.1841,821.9999,-396.57352,1973.4225,823.4779,-396.35583,1992.1786,825.17505,-396.51608,1907.8507,815.8805,-363.65057,1891.3038,813.49744,-363.79214,1874.6901,811.47144,-363.86307,2025.7084,853.53595,-110.637115,1867.8221,832.4262,77.883644,1958.8339,908.14813,-333.31107,1897.5857,899.9604,-278.5098,2033.9722,1066.5432,201.12692,1775.185,980.32983,87.33992,2153.4988,1315.893,-18.372517,1677.3588,1209.6274,-29.481377,2177.5615,1492.4388,-690.6444,1754.3591,1471.2223,-356.41788,2231.1511,1538.9366,-811.9017,1753.4935,1554.734,-476.03928,2195.6526,1522.544,-884.6226,1791.8824,1536.8721,-494.14325,2164.8687,1523.5555,-743.02716,1791.4685,1513.8635,-370.1222,1523.3557,1380.7833,-45.29436,1452.9296,1274.8782,45.43257,1035.7761,1405.2837,-88.298546,1026.2328,1293.7976,-103.15009,634.2623,1446.5898,44.671646,582.7738,1336.7352,-81.955894,588.6428,1453.3158,46.64394,522.2057,1362.2633,-100.73177,511.1505,1433.5676,-278.4979,433.72925,1303.2439,-418.96033
LateralLegRaise_down106.jpg,1027.4176,867.04346,-515.7823,1046.265,822.10864,-459.39545,1063.6494,820.9466,-459.13718,1080.9553,818.98956,-458.99567,998.07184,826.2744,-486.15173,979.19653,826.28796,-486.3504,960.3919,826.59735,-486.74265,1098.2863,832.0761,-72.25793,930.89386,842.88,-201.74774,1059.7953,902.893,-363.03424,996.79724,907.8557,-403.95566,1209.0399,938.71765,-26.354038,908.3853,1080.1501,117.62939,1337.936,1223.6549,-13.33874,941.8057,1327.4567,-115.722855,1249.0457,1447.6387,-201.42859,801.77515,1464.182,-771.49695,1245.9899,1531.7963,-276.12952,733.65454,1507.5989,-900.6861,1199.0889,1512.5697,-278.92468,744.453,1488.4747,-981.8174,1197.4917,1489.1758,-196.23204,791.5445,1470.0325,-823.7451,1487.8062,1251.023,55.92308,1384.1863,1400.511,-55.087364,1905.2821,1292.8359,-235.81358,1863.7839,1466.9902,-257.06143,2348.2021,1354.8853,-172.3049,2287.677,1462.9387,80.9258,2404.6467,1386.2517,-176.80934,2346.1272,1452.8025,102.06495,2502.5374,1344.4092,-461.64905,2432.025,1461.3047,-165.85396
LateralLegRaise_down107.jpg,979.5595,813.8931,-63.85425,993.8947,772.314,-2.0645418,1010.18097,770.82904,-1.713049,1026.267,768.6107,-1.9606569,949.3761,778.13135,-27.267069,931.82544,779.2992,-27.318293,914.4557,780.7636,-27.591877,1043.3341,786.14984,352.73068,890.2806,801.9901,233.05836,1013.2576,849.39453,73.68756,952.89886,857.1648,34.407074,1149.1887,912.0741,319.9756,868.60645,1045.1461,433.70908,1238.767,1190.1064,285.6627,855.1018,1285.454,202.92459,1141.5103,1388.8679,105.259735,775.4309,1420.0415,-403.25253,1133.5621,1461.378,41.010666,734.6473,1472.0579,-534.67163,1101.0464,1438.6865,47.750103,754.33606,1441.5083,-597.17004,1101.03,1414.7675,109.853874,785.9902,1421.1517,-444.19638,1417.9023,1195.8396,40.325153,1329.1735,1339.449,-39.444443,1839.3605,1244.3927,-143.00919,1816.1766,1416.4222,-197.0472,2307.2378,1263.2107,-144.56363,2259.2544,1423.092,51.654503,2363.6086,1278.5112,-148.5612,2305.0803,1411.9308,70.69436,2474.4307,1286.3807,-422.7842,2443.1733,1444.4435,-209.0167
